Date;Heure;Min;Sec;stationCode;stationName;stationState;stationKioskState;stationNbEDock;stationNbBike;stationNbEBike;nbFreeDock;nbFreeEDock;stationNbBikeOverflow;stationNbEBikeOverflow;stationInsertedInDb;stationOperativeDate
9/05/19;17;56;10;6031;Lafayette / Corneille;OPEN;0;13;1;0;12;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;17;56;10;4007;Place Flammarion;OPEN;0;18;3;0;14;0;0;0;2019-05-08 19:23:40;2019-05-09 07:27:38;
9/05/19;17;56;10;6008;Place Jules Ferry;OPEN;0;20;4;0;15;0;0;0;2019-05-08 19:23:23;2019-05-08 20:08:17;
9/05/19;17;56;10;7014;Marseille / Félissent;OPEN;0;15;5;0;7;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;17;56;10;3015;Servient / Garibaldi;OPEN;0;17;1;0;15;0;0;0;2019-05-08 19:23:21;2019-05-08 19:49:39;
9/05/19;17;56;10;6023;Quai Sarrail;OPEN;0;14;9;0;5;0;0;0;2019-05-08 19:23:46;2019-05-08 20:08:17;
9/05/19;17;56;10;10064;4 août 1789;OPEN;0;10;1;0;8;0;0;0;2019-05-08 19:23:47;2019-05-09 07:27:38;
9/05/19;17;56;10;7002;Universités Lyon III / Lyon II;OPEN;0;29;3;0;26;0;0;0;2019-05-08 19:23:46;2019-05-09 07:27:38;
9/05/19;17;56;10;3007;Place d'Arsonval;OPEN;0;32;5;0;25;0;0;0;2019-05-08 19:23:20;2019-05-08 19:49:39;
9/05/19;17;56;10;6005;Place Edgar Quinet;OPEN;0;20;11;0;9;0;0;0;2019-05-08 19:23:46;2019-05-08 20:08:17;
9/05/19;17;56;10;7039;Guillotière / Madeleine;OPEN;0;10;5;0;5;0;0;0;2019-05-08 19:23:47;2019-05-08 20:20:44;
9/05/19;17;56;10;5005;Saint Paul;OPEN;0;23;3;0;20;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;56;10;7007;Farge / Ayasse;OPEN;0;20;15;0;1;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;56;10;8038;Albert Thomas / Villon;OPEN;0;20;4;0;16;0;0;0;2019-05-08 19:23:49;2019-05-08 19:49:39;
9/05/19;17;56;11;10011;Gratte-Ciel;OPEN;0;16;6;0;10;0;0;0;2019-05-08 19:23:50;2019-05-08 19:49:39;
9/05/19;17;56;11;9042;Vaise Docks;OPEN;0;19;3;0;15;0;0;0;2019-05-08 19:23:50;2019-05-09 07:27:38;
9/05/19;17;56;11;4026;Birmingham;OPEN;0;20;6;0;14;0;0;0;2019-05-08 19:23:52;2019-05-09 07:27:38;
9/05/19;17;56;11;2012;Gailleton;OPEN;0;16;1;0;15;0;0;0;2019-05-08 19:23:52;2019-05-08 19:49:39;
9/05/19;17;56;11;3100;Sisley / Dauphiné;OPEN;0;17;3;0;14;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:18;
9/05/19;17;56;11;7035;Marseille / Université;OPEN;0;29;2;0;38;0;0;0;2019-05-08 19:23:55;2019-05-08 19:49:39;
9/05/19;17;57;10;7034;Piscine du Rhône;OPEN;0;28;1;0;30;0;0;0;2019-05-08 19:23:47;2019-05-08 20:08:17;
9/05/19;17;57;10;2005;Confluence Hôtel de Région;OPEN;0;32;21;0;9;0;0;0;2019-05-08 19:23:39;2019-05-08 19:49:39;
9/05/19;17;57;10;6032;Préfecture / Sarrail;OPEN;0;20;5;0;15;0;0;0;2019-05-08 19:23:22;2019-05-08 20:20:44;
9/05/19;17;57;10;3031;Corneille / Servient;OPEN;0;13;2;0;10;0;0;0;2019-05-08 19:23:23;2019-05-09 07:27:38;
9/05/19;17;57;10;3043;Place Rouget de L'Isle;OPEN;0;16;4;0;12;0;0;0;2019-05-08 19:23:19;2019-05-08 20:20:44;
9/05/19;17;57;10;3011;Part Dieu / Cuirassier;OPEN;0;59;2;0;56;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;17;57;10;6044;Charmettes / Bellecombe;OPEN;0;16;2;0;14;0;0;0;2019-05-08 19:23:26;2019-05-08 19:49:39;
9/05/19;17;57;10;3021;Place de la Ferrandière;OPEN;0;20;11;0;8;0;0;0;2019-05-08 19:23:35;2019-05-09 07:27:38;
9/05/19;17;57;10;7011;Berthelot / Garibaldi;OPEN;0;10;6;0;4;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;17;57;10;6007;Masséna;OPEN;0;20;11;0;9;0;0;0;2019-05-08 19:23:20;2019-05-08 19:49:39;
9/05/19;17;57;10;8053;Lumière/Trouilhet;OPEN;0;16;5;0;11;0;0;0;2019-05-08 19:23:32;2019-05-08 20:20:44;
9/05/19;17;57;10;2037;Place des Archives;OPEN;0;30;7;0;32;0;0;0;2019-05-08 19:23:28;2019-05-09 07:27:38;
9/05/19;17;57;10;8009;Jean XXIII / Mermoz;OPEN;0;20;0;0;20;0;0;0;2019-05-08 19:23:29;2019-05-08 20:08:17;
9/05/19;17;57;10;6011;Mairie du 6e;OPEN;0;22;15;0;0;0;0;0;2019-05-08 19:23:21;2019-05-08 19:49:39;
9/05/19;17;57;10;7061;Jaurès / Université;OPEN;0;20;10;0;10;0;0;0;2019-05-08 19:23:39;2019-05-08 20:08:17;
9/05/19;17;57;10;6024;Tronchet / Anatole France;OPEN;0;10;1;0;9;0;0;0;2019-05-08 19:23:44;2019-05-09 07:27:38;
9/05/19;17;57;10;2008;Place Antonin Poncet;OPEN;0;18;8;0;32;0;0;0;2019-05-08 19:23:35;2019-05-08 20:08:17;
9/05/19;17;57;10;8001;Université Lyon III;OPEN;0;26;11;0;15;0;0;0;2019-05-08 19:23:40;2019-05-08 20:20:44;
9/05/19;17;57;10;7004;Mairie du 7ème;OPEN;0;30;11;0;19;0;0;0;2019-05-08 19:23:42;2019-05-08 20:08:17;
9/05/19;17;57;10;2039;Charité / Récamier;OPEN;0;17;8;0;9;0;0;0;2019-05-08 19:23:41;2019-05-08 19:49:39;
9/05/19;17;57;10;1002;Opéra;OPEN;0;22;20;0;2;0;0;0;2019-05-08 19:23:31;2019-05-08 19:49:39;
9/05/19;17;57;10;2001;Bellecour / République;OPEN;0;18;11;0;6;0;0;0;2019-05-08 19:23:35;2019-05-08 19:49:39;
9/05/19;17;57;10;3044;Quai Augagneur;OPEN;0;19;7;0;11;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;17;57;10;5009;Place Ennemond Fousseret;OPEN;0;16;8;0;7;0;0;0;2019-05-08 19:23:42;2019-05-08 20:20:44;
9/05/19;17;57;10;8030;Laënnec;OPEN;0;16;3;0;12;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;17;57;10;1031;Place de la Paix;OPEN;0;20;5;0;15;0;0;0;2019-05-08 19:23:25;2019-05-09 07:38:23;
9/05/19;17;57;10;7005;Debourg;OPEN;0;20;1;0;19;0;0;0;2019-05-08 19:23:20;2019-05-08 20:08:17;
9/05/19;17;57;10;7038;Place Stalingard;OPEN;0;13;6;0;7;0;0;0;2019-05-08 19:23:40;2019-05-09 07:27:38;
9/05/19;17;57;10;10089;Colin /Ottavi;OPEN;0;15;4;0;11;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;17;57;10;4021;Tabareau;OPEN;0;10;2;0;8;0;0;0;2019-05-08 19:23:22;2019-05-09 07:27:38;
9/05/19;17;57;10;3103;Place Danton;OPEN;0;18;3;0;15;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;17;57;10;10079;Anatole France / Barbusse;OPEN;0;20;11;0;9;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;17;57;10;7009;Jean Jaurès;OPEN;0;16;7;0;9;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;17;57;10;4007;Place Flammarion;OPEN;0;18;5;0;12;0;0;0;2019-05-08 19:23:40;2019-05-09 07:27:38;
9/05/19;17;57;10;1022;Place Tolozan;OPEN;0;30;17;0;12;0;0;0;2019-05-08 19:23:23;2019-05-08 19:49:39;
9/05/19;17;57;10;5004;Saint Jean;OPEN;0;29;24;0;15;0;0;0;2019-05-08 19:23:23;2019-05-08 19:49:39;
9/05/19;17;57;10;3029;Place Aristide Briand;OPEN;0;38;19;0;2;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;17;57;10;4003;1, Place Cdt Arnaud;OPEN;0;17;7;0;9;0;0;0;2019-05-08 19:23:37;2019-05-09 07:59:42;
9/05/19;17;57;10;3009;Musée Africain;OPEN;0;22;0;0;22;0;0;0;2019-05-08 19:23:46;2019-05-08 20:20:44;
9/05/19;17;57;10;6023;Quai Sarrail;OPEN;0;14;10;0;4;0;0;0;2019-05-08 19:23:46;2019-05-08 20:08:17;
9/05/19;17;57;10;7001;Place Gabriel Péri;OPEN;0;20;15;0;5;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;57;10;7030;Quartier Général Frère;OPEN;0;30;18;0;12;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;57;10;7003;Gambetta / Garibaldi;OPEN;0;30;11;0;15;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;57;11;7007;Farge / Ayasse;OPEN;0;20;14;0;2;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;57;11;8038;Albert Thomas / Villon;OPEN;0;20;4;0;15;0;0;0;2019-05-08 19:23:49;2019-05-08 19:49:39;
9/05/19;17;57;11;4041;Boussange / Austerlitz;OPEN;0;18;4;0;13;0;0;0;2019-05-08 19:23:52;2019-05-09 07:27:38;
9/05/19;17;57;11;4026;Birmingham;OPEN;0;20;7;0;13;0;0;0;2019-05-08 19:23:52;2019-05-09 07:27:38;
9/05/19;17;57;11;10005;Bd du 11 novembre;OPEN;0;35;3;0;32;0;0;0;2019-05-08 19:23:52;2019-05-08 20:08:17;
9/05/19;17;57;11;2012;Gailleton;OPEN;0;16;0;0;16;0;0;0;2019-05-08 19:23:52;2019-05-08 19:49:39;
9/05/19;17;57;11;7064;CROUS;OPEN;0;17;2;0;15;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:17;
9/05/19;17;57;11;9032;Place Port Mouton;OPEN;0;18;3;0;15;0;0;0;2019-05-08 19:23:53;2019-05-09 07:27:38;
9/05/19;17;57;11;3100;Sisley / Dauphiné;OPEN;0;17;2;0;15;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:18;
9/05/19;17;58;10;2005;Confluence Hôtel de Région;OPEN;0;32;19;0;11;0;0;0;2019-05-08 19:23:39;2019-05-08 19:49:39;
9/05/19;17;58;10;3043;Place Rouget de L'Isle;OPEN;0;16;3;0;13;0;0;0;2019-05-08 19:23:19;2019-05-08 20:20:44;
9/05/19;17;58;10;10113;Gare de Villeurbanne;OPEN;0;22;2;0;20;0;0;0;2019-05-08 19:23:42;2019-05-08 20:20:44;
9/05/19;17;58;10;10075;Gabriel Péri;OPEN;0;12;1;0;11;0;0;0;2019-05-08 19:23:26;2019-05-09 07:27:38;
9/05/19;17;58;10;7023;Berthelot / Route de Vienne;OPEN;0;15;7;0;8;0;0;0;2019-05-08 19:23:26;2019-05-08 19:49:39;
9/05/19;17;58;10;3008;Institut Lumière;OPEN;0;18;2;0;16;0;0;0;2019-05-08 19:23:26;2019-05-09 07:27:38;
9/05/19;17;58;10;10074;Zola / Passage Rey;OPEN;0;19;4;0;15;0;0;0;2019-05-08 19:23:51;2019-05-08 19:49:39;
9/05/19;17;58;10;3004;Bourse du travail;OPEN;0;20;2;0;18;0;0;0;2019-05-08 19:23:33;2019-05-08 20:20:44;
9/05/19;17;58;10;10053;Rossellini / 11 Novembre;OPEN;0;20;0;0;19;0;0;0;2019-05-08 19:23:27;2019-05-08 20:08:17;
9/05/19;17;58;10;8053;Lumière/Trouilhet;OPEN;0;16;6;0;10;0;0;0;2019-05-08 19:23:32;2019-05-08 20:20:44;
9/05/19;17;58;10;3086;Feuillat / Lacassagne;OPEN;0;16;13;0;1;0;0;0;2019-05-08 19:23:48;2019-05-08 20:20:44;
9/05/19;17;58;10;10018;Tolstoï / Florian;OPEN;0;21;17;0;4;0;0;0;2019-05-08 19:23:26;2019-05-08 20:20:44;
9/05/19;17;58;10;1034;Carmélites;OPEN;0;16;2;0;13;0;0;0;2019-05-08 19:23:43;2019-05-09 07:27:38;
9/05/19;17;58;10;6045;Brotteaux / Vauban;OPEN;0;15;1;0;14;0;0;0;2019-05-08 19:23:22;2019-05-08 20:08:17;
9/05/19;17;58;10;6021;Garibaldi;OPEN;0;11;6;0;5;0;0;0;2019-05-08 19:23:27;2019-05-08 20:08:17;
9/05/19;17;58;10;2008;Place Antonin Poncet;OPEN;0;18;7;0;33;0;0;0;2019-05-08 19:23:35;2019-05-08 20:08:17;
9/05/19;17;58;10;8015;Bd Jean XXIII;OPEN;0;16;4;0;12;0;0;0;2019-05-08 19:23:51;2019-05-09 07:27:38;
9/05/19;17;58;10;10063;Perrin / Jean Jaurès;OPEN;0;34;13;0;21;0;0;0;2019-05-08 19:23:30;2019-05-08 20:08:17;
9/05/19;17;58;10;7055;Servant / Jaboulay;OPEN;0;16;10;0;6;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;17;58;10;10031;Croix Luizet;OPEN;0;22;5;0;17;0;0;0;2019-05-08 19:23:37;2019-05-08 20:08:17;
9/05/19;17;58;10;3003;Part Dieu / Deruelle;OPEN;0;30;0;0;20;0;0;0;2019-05-08 19:23:41;2019-05-08 20:08:17;
9/05/19;17;58;10;8034;Berthelot / Villon;OPEN;0;13;5;0;8;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;17;58;10;5009;Place Ennemond Fousseret;OPEN;0;16;6;0;9;0;0;0;2019-05-08 19:23:42;2019-05-08 20:20:44;
9/05/19;17;58;10;8030;Laënnec;OPEN;0;16;4;0;11;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;17;58;10;10089;Colin /Ottavi;OPEN;0;15;5;0;10;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;17;58;10;2016;Place Regaud;OPEN;0;12;4;0;8;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;17;58;10;3081;Part-Dieu / Francfort;OPEN;0;28;0;0;27;0;0;0;2019-05-08 19:23:39;2019-05-08 20:08:17;
9/05/19;17;58;10;7024;Bancel / Chevreul;OPEN;0;21;14;0;1;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;17;58;10;10030;Greuze;OPEN;0;18;0;0;18;0;0;0;2019-05-08 19:23:23;2019-05-08 20:20:44;
9/05/19;17;58;10;1022;Place Tolozan;OPEN;0;30;16;0;13;0;0;0;2019-05-08 19:23:23;2019-05-08 19:49:39;
9/05/19;17;58;10;10088;4 août 1789 / Pressensé;OPEN;0;19;8;0;11;0;0;0;2019-05-08 19:23:20;2019-05-08 20:20:44;
9/05/19;17;58;10;10046;Charmettes / Zola;OPEN;0;24;1;0;23;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;17;58;10;3015;Servient / Garibaldi;OPEN;0;17;0;0;16;0;0;0;2019-05-08 19:23:21;2019-05-08 19:49:39;
9/05/19;17;58;10;10064;4 août 1789;OPEN;0;10;0;0;9;0;0;0;2019-05-08 19:23:47;2019-05-09 07:27:38;
9/05/19;17;58;10;6005;Place Edgar Quinet;OPEN;0;20;9;0;11;0;0;0;2019-05-08 19:23:46;2019-05-08 20:08:17;
9/05/19;17;58;10;7001;Place Gabriel Péri;OPEN;0;20;16;0;4;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;58;10;4004;Hénon;OPEN;0;22;1;0;21;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;58;10;7030;Quartier Général Frère;OPEN;0;30;19;0;11;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;58;10;9013;Quai Paul Sédaillan;OPEN;0;20;2;0;18;0;0;0;2019-05-08 19:23:49;2019-05-08 20:08:17;
9/05/19;17;58;10;1024;Rouville;OPEN;0;17;6;0;11;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;58;10;8038;Albert Thomas / Villon;OPEN;0;20;5;0;15;0;0;0;2019-05-08 19:23:49;2019-05-08 19:49:39;
9/05/19;17;58;11;3039;Place Bir Hakeim;OPEN;0;19;5;0;8;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;17;58;11;7056;Place Raspail;OPEN;0;22;0;0;21;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;17;58;11;4041;Boussange / Austerlitz;OPEN;0;18;6;0;11;0;0;0;2019-05-08 19:23:52;2019-05-09 07:27:38;
9/05/19;17;58;11;7057;Jaurès / Bollier;OPEN;0;34;7;0;16;0;0;0;2019-05-08 19:23:52;2019-05-08 19:49:39;
9/05/19;17;58;11;3100;Sisley / Dauphiné;OPEN;0;17;3;0;14;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:18;
9/05/19;17;58;11;10027;Mairie de Villeurbanne;OPEN;0;26;19;0;6;0;0;0;2019-05-08 19:23:53;2019-05-09 07:27:38;
9/05/19;17;58;11;3018;Créqui / Voltaire;OPEN;0;30;0;0;28;0;0;0;2019-05-08 19:23:54;2019-05-08 19:49:39;
9/05/19;17;59;10;10016;Place de la paix;OPEN;0;17;14;0;2;0;0;0;2019-05-08 19:23:33;2019-05-09 07:59:41;
9/05/19;17;59;10;10113;Gare de Villeurbanne;OPEN;0;22;1;0;21;0;0;0;2019-05-08 19:23:42;2019-05-08 20:20:44;
9/05/19;17;59;10;3066;Kimmerling / Faure;OPEN;0;20;7;0;8;0;0;0;2019-05-08 19:23:43;2019-05-08 20:20:44;
9/05/19;17;59;10;10075;Gabriel Péri;OPEN;0;12;0;0;12;0;0;0;2019-05-08 19:23:26;2019-05-09 07:27:38;
9/05/19;17;59;10;2036;Place A.Gourju;OPEN;0;20;15;0;14;0;0;0;2019-05-08 19:23:27;2019-05-09 07:27:38;
9/05/19;17;59;10;6002;Porte des Enfants du Rhône;OPEN;0;29;25;0;4;0;0;0;2019-05-08 19:23:27;2019-05-09 07:27:38;
9/05/19;17;59;10;7033;St Luc / St Joseph;OPEN;0;28;2;0;26;0;0;0;2019-05-08 19:23:33;2019-05-08 19:49:39;
9/05/19;17;59;10;1013;Martinière;OPEN;0;11;10;0;1;0;0;0;2019-05-08 19:23:44;2019-05-08 20:08:17;
9/05/19;17;59;10;7023;Berthelot / Route de Vienne;OPEN;0;15;8;0;7;0;0;0;2019-05-08 19:23:26;2019-05-08 19:49:39;
9/05/19;17;59;10;1001;Terreaux / Terme;OPEN;0;16;10;0;6;0;0;0;2019-05-08 19:23:30;2019-05-09 07:38:23;
9/05/19;17;59;10;10074;Zola / Passage Rey;OPEN;0;19;5;0;14;0;0;0;2019-05-08 19:23:51;2019-05-08 19:49:39;
9/05/19;17;59;10;8039;Pierre Delore;OPEN;0;20;9;0;11;0;0;0;2019-05-08 19:23:39;2019-05-08 20:20:44;
9/05/19;17;59;10;3004;Bourse du travail;OPEN;0;20;1;0;19;0;0;0;2019-05-08 19:23:33;2019-05-08 20:20:44;
9/05/19;17;59;10;3024;Rockfeller / Esquirol;OPEN;0;19;1;0;18;0;0;0;2019-05-08 19:23:31;2019-05-09 07:38:23;
9/05/19;17;59;10;2041;Sala/Charité;OPEN;0;16;15;0;1;0;0;0;2019-05-08 19:23:30;2019-05-09 07:27:38;
9/05/19;17;59;10;3086;Feuillat / Lacassagne;OPEN;0;16;14;0;0;0;0;0;2019-05-08 19:23:48;2019-05-08 20:20:44;
9/05/19;17;59;10;2037;Place des Archives;OPEN;0;30;8;0;31;0;0;0;2019-05-08 19:23:28;2019-05-09 07:27:38;
9/05/19;17;59;10;10034;Docteur Damidot;OPEN;0;10;2;0;7;0;0;0;2019-05-08 19:23:44;2019-05-09 07:27:38;
9/05/19;17;59;10;3058;Place du Lac;OPEN;0;19;1;0;18;0;0;0;2019-05-08 19:23:22;2019-05-08 20:08:17;
9/05/19;17;59;10;6012;Place Puvis de Chavannes;OPEN;0;10;2;0;8;0;0;0;2019-05-08 19:23:29;2019-05-08 20:20:44;
9/05/19;17;59;10;3036;Félix Faure / Vivier Merle;OPEN;0;35;1;0;34;0;0;0;2019-05-08 19:23:30;2019-05-09 07:27:38;
9/05/19;17;59;10;6024;Tronchet / Anatole France;OPEN;0;10;2;0;8;0;0;0;2019-05-08 19:23:44;2019-05-09 07:27:38;
9/05/19;17;59;10;2022;Place Carnot;OPEN;0;30;15;0;13;0;0;0;2019-05-08 19:23:30;2019-05-08 19:49:39;
9/05/19;17;59;10;2014;Jacobins;OPEN;0;16;5;0;21;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;17;59;10;3099;Place Sainte Anne;OPEN;0;18;14;0;2;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;17;59;10;2039;Charité / Récamier;OPEN;0;17;9;0;8;0;0;0;2019-05-08 19:23:41;2019-05-08 19:49:39;
9/05/19;17;59;10;10122;Verdun / Desgrand;OPEN;0;21;7;0;14;0;0;0;2019-05-08 19:23:39;2019-05-09 07:27:38;
9/05/19;17;59;10;3044;Quai Augagneur;OPEN;0;19;6;0;12;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;17;59;10;3037;Paul Bert / Garibaldi;OPEN;0;20;2;0;18;0;0;0;2019-05-08 19:23:29;2019-05-09 07:27:38;
9/05/19;17;59;10;10089;Colin /Ottavi;OPEN;0;15;6;0;9;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;17;59;10;2016;Place Regaud;OPEN;0;12;3;0;9;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;17;59;10;3101;Patinoire Baraban;OPEN;0;20;14;0;5;0;0;0;2019-05-08 19:23:22;2019-05-08 20:08:17;
9/05/19;17;59;10;7008;Jean Jaurès / Guillotière;OPEN;0;10;8;0;2;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;17;59;10;7024;Bancel / Chevreul;OPEN;0;21;15;0;0;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;17;59;10;6008;Place Jules Ferry;OPEN;0;20;3;0;16;0;0;0;2019-05-08 19:23:23;2019-05-08 20:08:17;
9/05/19;17;59;10;5004;Saint Jean;OPEN;0;29;22;0;17;0;0;0;2019-05-08 19:23:23;2019-05-08 19:49:39;
9/05/19;17;59;10;7014;Marseille / Félissent;OPEN;0;15;4;0;8;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;17;59;10;10088;4 août 1789 / Pressensé;OPEN;0;19;7;0;12;0;0;0;2019-05-08 19:23:20;2019-05-08 20:20:44;
9/05/19;17;59;10;7010;Centre Berthelot;OPEN;0;20;4;0;15;0;0;0;2019-05-08 19:23:47;2019-05-08 20:08:17;
9/05/19;17;59;10;7002;Universités Lyon III / Lyon II;OPEN;0;29;4;0;25;0;0;0;2019-05-08 19:23:46;2019-05-09 07:27:38;
9/05/19;17;59;10;7001;Place Gabriel Péri;OPEN;0;20;17;0;3;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;59;11;4004;Hénon;OPEN;0;22;0;0;22;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;17;59;11;10035;Boiron Grangé;OPEN;0;16;2;0;14;0;0;0;2019-05-08 19:23:49;2019-05-08 20:20:45;
9/05/19;17;59;11;9043;Marietton ouest;OPEN;0;20;12;0;7;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;59;11;7007;Farge / Ayasse;OPEN;0;20;15;0;1;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;17;59;11;3053;Gambetta / Jusserand;OPEN;0;13;2;0;10;0;0;0;2019-05-08 19:23:50;2019-05-08 20:20:45;
9/05/19;17;59;11;7056;Place Raspail;OPEN;0;22;1;0;20;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;17;59;11;4041;Boussange / Austerlitz;OPEN;0;18;7;0;10;0;0;0;2019-05-08 19:23:52;2019-05-09 07:27:38;
9/05/19;17;59;11;10005;Bd du 11 novembre;OPEN;0;35;4;0;31;0;0;0;2019-05-08 19:23:52;2019-05-08 20:08:17;
9/05/19;17;59;11;2012;Gailleton;OPEN;0;16;1;0;15;0;0;0;2019-05-08 19:23:52;2019-05-08 19:49:39;
9/05/19;17;59;11;10002;INSA;OPEN;0;40;1;0;39;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:18;
9/05/19;17;59;11;7016;Place Saint Louis;OPEN;0;15;14;0;1;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:18;
9/05/19;17;59;11;10027;Mairie de Villeurbanne;OPEN;0;26;20;0;5;0;0;0;2019-05-08 19:23:53;2019-05-09 07:27:38;
9/05/19;17;59;11;1012;Ampère / Bourse;OPEN;0;26;18;0;0;0;0;0;2019-05-08 19:23:54;2019-05-08 20:08:18;
9/05/19;18;00;10;6032;Préfecture / Sarrail;OPEN;0;20;6;0;14;0;0;0;2019-05-08 19:23:22;2019-05-08 20:20:44;
9/05/19;18;00;10;10075;Gabriel Péri;OPEN;0;12;1;0;11;0;0;0;2019-05-08 19:23:26;2019-05-09 07:27:38;
9/05/19;18;00;10;6002;Porte des Enfants du Rhône;OPEN;0;29;24;0;5;0;0;0;2019-05-08 19:23:27;2019-05-09 07:27:38;
9/05/19;18;00;10;7053;Jaurès / Thibaudière;OPEN;0;18;12;0;5;0;0;0;2019-05-08 19:23:25;2019-05-08 19:49:39;
9/05/19;18;00;10;3016;Liberté / Part Dieu;OPEN;0;18;0;0;18;0;0;0;2019-05-08 19:23:33;2019-05-08 20:08:17;
9/05/19;18;00;10;10059;Anatole France / Zola;OPEN;0;13;7;0;6;0;0;0;2019-05-08 19:23:31;2019-05-08 19:49:39;
9/05/19;18;00;10;8053;Lumière/Trouilhet;OPEN;0;16;7;0;9;0;0;0;2019-05-08 19:23:32;2019-05-08 20:20:44;
9/05/19;18;00;10;9020;Bourbonnais;OPEN;0;12;7;0;4;0;0;0;2019-05-08 19:23:23;2019-05-09 07:27:38;
9/05/19;18;00;10;10018;Tolstoï / Florian;OPEN;0;21;18;0;3;0;0;0;2019-05-08 19:23:26;2019-05-08 20:20:44;
9/05/19;18;00;10;6045;Brotteaux / Vauban;OPEN;0;15;2;0;13;0;0;0;2019-05-08 19:23:22;2019-05-08 20:08:17;
9/05/19;18;00;10;10006;Charpennes;OPEN;0;32;1;0;31;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;18;00;10;6021;Garibaldi;OPEN;0;11;8;0;3;0;0;0;2019-05-08 19:23:27;2019-05-08 20:08:17;
9/05/19;18;00;10;3097;Augagneur / Fosse aux Ours;OPEN;0;16;1;0;15;0;0;0;2019-05-08 19:23:34;2019-05-08 19:49:39;
9/05/19;18;00;10;10121;Parc du Centre;OPEN;0;16;4;0;12;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;18;00;10;2014;Jacobins;OPEN;0;16;6;0;20;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;18;00;10;3099;Place Sainte Anne;OPEN;0;18;15;0;1;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
